moviedialog_id	moviedialog_desc	moviedialog_prof0_trans_id	moviedialog_prof1_trans_id	moviedialog_prof2_trans_id	moviedialog_endscript	moviedialog_stage0_movieid	moviedialog_stage0_subtitle	moviedialog_stage0_npc_tmpid	moviedialog_stage0_action_idx	moviedialog_stage1_movieid	moviedialog_stage1_subtitle	moviedialog_stage1_npc_tmpid	moviedialog_stage1_action_idx	moviedialog_stage2_movieid	moviedialog_stage2_subtitle	moviedialog_stage2_npc_tmpid	moviedialog_stage2_action_idx	moviedialog_stage3_movieid	moviedialog_stage3_subtitle	moviedialog_stage3_npc_tmpid	moviedialog_stage3_action_idx	moviedialog_stage4_movieid	moviedialog_stage4_subtitle	moviedialog_stage4_npc_tmpid	moviedialog_stage4_action_idx	moviedialog_stage5_movieid	moviedialog_stage5_subtitle	moviedialog_stage5_npc_tmpid	moviedialog_stage5_action_idx	moviedialog_stage6_movieid	moviedialog_stage6_subtitle	moviedialog_stage6_npc_tmpid	moviedialog_stage6_action_idx	moviedialog_stage7_movieid	moviedialog_stage7_subtitle	moviedialog_stage7_npc_tmpid	moviedialog_stage7_action_idx	moviedialog_stage8_movieid	moviedialog_stage8_subtitle	moviedialog_stage8_npc_tmpid	moviedialog_stage8_action_idx	moviedialog_stage9_movieid	moviedialog_stage9_subtitle	moviedialog_stage9_npc_tmpid	moviedialog_stage9_action_idx	moviedialog_stage10_movieid	moviedialog_stage10_subtitle	moviedialog_stage10_npc_tmpid	moviedialog_stage10_action_idx	moviedialog_stage11_movieid	moviedialog_stage11_subtitle	moviedialog_stage11_npc_tmpid	moviedialog_stage11_action_idx	moviedialog_stage12_movieid	moviedialog_stage12_subtitle	moviedialog_stage12_npc_tmpid	moviedialog_stage12_action_idx	moviedialog_stage13_movieid	moviedialog_stage13_subtitle	moviedialog_stage13_npc_tmpid	moviedialog_stage13_action_idx	moviedialog_stage14_movieid	moviedialog_stage14_subtitle	moviedialog_stage14_npc_tmpid	moviedialog_stage14_action_idx
61	15级 第1个对话 接	0	0	0	NpcSet:FindNpcByTemplateID(53):TalkAroundID(519,0)	0	（东张西望）啊！你的夫人怎么了？为什么看上去那么虚弱？	52	-1	0	我的夫人？	53	-1	0	（猛然一惊）怎么会这样？！这是中毒的症状…是谁？！	53	79	0	我们赶紧追，下毒的人应该还没走远！	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
62	15级 第2个对话 交	0	0	0		0	…抱歉，我们没能追上那些人…	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
63	15级 第3个对话 接	0	0	0	NpcSet:FindNpcByTemplateID(53):TalkAroundID(475,0)	0	（强忍痛楚）…	52	-1	0	那个愚蠢的神父也许能治好你朋友的伤…	53	80	0	那我去请神父看一下阿尔芭的伤口！	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
64	15级 第4个对话 交	0	0	0		0	这伤口…是暗影杀手的武器！	51	75	0	按理说，暗影杀手出手，一定是不死不休…除非…	51	-1	0	除非什么？	0	80	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
65	16级 第1个对话 接	0	0	0	NpcSet:FindNpcByTemplateID(51):TalkAroundID(485,0)	0	…事情好像越来越复杂了！	51	104	0	不管怎么样，救人要紧，公爵夫人的毒不能再拖…	0	80	0	阿尔芭就先拜托神父了，我得再去墓地祭台看看！	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
66	16级 第2个对话 交	0	0	0		0	不死族越来越多，我觉得它们很快就会占领罗兰度了…	0	80	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
67	17级 第1个对话 接	0	0	0	NpcSet:FindNpcByTemplateID(53):TalkAroundID(476,0)	0	玛蒂尔德就曾经说过，他们的真正目标是亚瑟王！	53	104	0	…亚瑟王？黑暗教会到底想干什么？！	0	80	0	玛蒂尔德中毒不能出声…没办法告诉你了…	53	-1	0	现在最重要的事情是赶紧治好公爵夫人，她一定知道什么…	52	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
68	17级 第2个对话 交	0	0	0		0	愿奥拉保佑公爵夫人早日康复…	54	104	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
69	17级 第3个对话 接	0	0	0	NpcSet:FindNpcByTemplateID(54):TalkAroundID(477,0)	0	刚刚发生了什么？	0	80	0	我们被不死族追杀，是路过的公爵夫妇救了我们…	54	80	0	要不是公爵说他夫人知道失落大陆的入口，不死族就会下杀手了…它们一定会再来的！	54	-1	0	失落大陆！你也知道失落大陆？	0	80	0	很抱歉…不过神父也许会知道一些事情…	54	79	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
70	17级 第4个对话 交	0	0	0		0	…失落大陆！二十年前，我和卢兰公爵曾经醉心于寻找它…	51	75	0	卢兰公爵？	0	80	0	是公爵夫人的父亲，那时我们是最好的朋友，直到卢兰走上黑暗之路…	51	104	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
71	17级 第5个对话 接	0	0	0	NpcSet:FindNpcByTemplateID(51):TalkAroundID(478,0)	0	黑暗教会一定也在拼命寻找失落大陆的所在…	52	-1	0	只希望他们还没有找到女神传承格尼薇儿…	51	104	0	<C=77>格尼薇儿？她是女神传承者？	0	80	0	原来你还不知道…	51	80	0	格尼薇儿是唯一知道失落大陆秘密的人，也只有她能够解开魔王封印…阿米尔认识她，你们去和阿米尔谈谈吧！	51	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
72	17级 第3个对话 交	0	0	0		0	神魔大战后，女神将自己大部分力量用来封印魔王，以致她的传承者只有极少神力…	54	79	0	因此格尼薇儿更需要我们的保护，绝对不能让黑暗教会的人找到她！	54	-1	0	是我无能，没能保护她，她…已经被黑暗教会的人抓走了！	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
73	18级 第1个对话 接	0	0	0	NpcSet:FindNpcByTemplateID(54):TalkAroundID(479,0)	0	不管怎样，我们一定要救出格尼薇儿！	0	-1	0	在此之前，我们得先找到解药…治好公爵夫人，现在只有她知道失落大陆的线索了…	0	80	0	听说死亡墓地的暗夜暴君有解药，这次一定不能让它逃了！	52	-1	0	请一定要小心！	54	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
74	18级 第2个对话 交	0	0	0		0	感谢奥拉！你们得到解药了！	51	80	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
75	18级 第3个对话 接	0	0	0	NpcSet:FindNpcByTemplateID(51):TalkAroundID(480,0)	0	现在敌人越来越强大，我战斗时感觉越来越吃力了…	0	80	0	你可以去竞技场锻炼战斗技巧！	51	80	0	现在快把解药给公爵夫人吧！	51	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
76	18级 第4个对话 交	0	0	0		0	非常感谢，要不是你们，我可能就…	251	80	0	你没事就好，听说你知道失落大陆的入口？	0	80	0	我父亲虽然去过失落大陆，但是他直到去世都没有告诉过任何人入口所在…	251	79	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
77	18级 第5个对话 接	0	0	0	NpcSet:FindNpcByTemplateID(251):TalkAroundID(481,0)	0	既然如此，当务之急就是要赶往王城！	0	80	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
78	18级 第3个对话 交	0	0	0		0	啊，出了什么事？你怎么看上去这么虚弱？	51	104	0	不知道，刚刚突然头好痛…	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
79	19级 第1个对话 接	0	0	0	NpcSet:FindNpcByTemplateID(51):TalkAroundID(482,0)	0	你太累了，休息一会就好…	52	-1	0	（低声叹息）黑暗力量已经开始觉醒了啊…命运的轮转…	52	-1	0	你说什么？	0	80	0	没什么…	52	-1	0	不死族已经追过来了，我们快和公爵商量一下吧！	52	-1	0	罗兰度的居民也要立刻组织疏散！	51	104	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
80	19级 第2个对话 交	0	0	0		0	不死族已经追过来了，我们要想办法立刻前往王城！	0	-1	0	它们拥有死亡之力，不死不灭，我不能再让玛蒂尔德受到任何伤害了！	53	75	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
81	19级 第3个对话 接	0	0	0	NpcSet:FindNpcByTemplateID(53):TalkAroundID(483,0)	0	化妆？你想干什么？	0	80	0	我绝不能让他们抓到玛蒂尔德，快！他们要追来了！	53	104	0	如果我不能顺利逃出这里，请务必帮我保护她！	53	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
82	19级 第4个对话 交	0	0	0		0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
83	19级 第5个对话 接	0	0	0		0	啊！公爵受伤了吗？	251	75	0	公爵被怪物打伤了，应该没什么危险，我们得赶紧离开！	0	80	0	我们就在这里道别吧，刚刚突然想起父亲还说过一句和失落大陆有关的话…	251	80	0	他说了什么？！	0	-1	0	他说：“失落大陆只为女神而存在…闯入者必将受到惩罚！”	251	79	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
84	19级 第6个对话 交	0	0	0		0	银翼独角兽比普通独角兽更加的高傲而且专一，它们是专属于银翼骑士的坐骑…希奎尔怎么会主动救你们呢？	55	79	0	<PL=N>是银翼骑士伊利斯的学生，身上可能有伊利斯的东西…	52	-1	0	（点头）这就难怪了…希奎尔自从伊利斯离开后一直闷闷不乐，昨天突然飞走，我们都很担心…	55	80	0	同你们一起来的公爵还有埃尔神父刚刚过来有事找我父亲…	55	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
85	20级 第1个对话 接	0	0	0	NpcSet:FindNpcByTemplateID(55):TalkAroundID(569,0)	0	你们又为什么选择在这个时候来到王城？难道不知道这里现在已经被黑死病笼罩了吗？	55	79	0	我们要去失落大陆，听说要穿过王城以及王城东面的沙漠…	0	80	0	失落大陆…那是女神光辉止步的地方，即便如此，比起现在的王城卡米兰德也更加安全…	55	-1	0	公主陛下，我的导师伊利斯如果看到王城现在的情况，一定不会就这样离去的…请让我代替导师来履行他的使命吧！	0	-1	0	感谢你！有关黑死病的事情，教皇康斯坦丁知道的更多，我可以替你引见…	55	80	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
86	20级 第2个对话 交	0	0	0		0	我的孩子，你是银翼骑士的学生？	56	80	0	是的，我的导师伊利斯也经常提起您！我来找您除了问候，还想了解一下黑死病的情况…	0	80	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
87	20级 第3个对话 接	0	0	0	NpcSet:FindNpcByTemplateID(56):TalkAroundID(487,0)	0	不死族在原罪祷台举行着邪恶仪式制造瘟疫，不停的向王城内散播…	56	80	0	有很多勇士都曾出城试图赶走那些罪恶的不死族，可是没有一个人回来过…	56	-1	0	尊敬的教皇，我愿为此进献出我的一份力量，消灭这瘟疫的源头！	0	80	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
88	20级 第4个对话 交	0	0	0		0	我的孩子，你是真正的勇士，你捣毁了不死族的祭台，制止了王城黑死病的继续肆虐！	56	80	0	尊敬的教皇，这是我的荣耀！	0	80	0	可是卡米兰德还是有很多病人，他们如果没有痊愈…	56	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
89	21级 第1个对话 接	0	0	0	NpcSet:FindNpcByTemplateID(56):TalkAroundID(488,0)	0	王城有人会配制治疗药水吗？	0	80	0	欧若拉是是位了不起的魔法师，她也是银翼骑士的学生，精通三系魔法，我想她也许知道如何配制治疗药水 …	56	80	0	可是她脾气有点古怪，之前生病的人去找她都被拒绝了…	56	-1	0	哼！	52	-1	0	我会努力说服她的！	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
90	21级 第2个对话 交	0	0	0		0	<C=73>阿尔芭！又见到你了~	60	75	0	你们认识么？	0	80	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
91	21级 第3个对话 接	0	0	0	NpcSet:FindNpcByTemplateID(60):TalkAroundID(489,0)	0	好了，废话少说！你们过来找我，是想让我配制黑死病的药水么？	60	80	0	是的，我听说你也许会配制	0	-1	0	没办法，之前也有人求我制作药水，可是没有生长在沉默森林最深处的辛伯莱内之花我也无能为力…	60	-1	0	沉默森林现在很危险，你敢去试试吗？	60	80	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
92	21级 第4个对话 交	0	0	0		0	我找遍了那里的每一个角落，可是并没有发现你说的那种花…	0	-1	0	这不可能！看来我得用预言石碎片了…	60	80	0	伊利斯导师也给了我一块这样的石头，有时候能看到它发光，但是我一直不知道怎么用…	0	80	0	愚蠢，这是预言石！阿尔芭也有的，只有拥有了强大的力量才能发挥它的作用！	60	-1	0	多嘴！	52	-1	0	<C=77>阿尔芭？很厉害？	0	-1	0	废话少说！	60	-1	270		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
93	22级 第1个对话 接	0	0	0	NpcSet:FindNpcByTemplateID(60):TalkAroundID(490,0)	0	刚刚预言启示辛伯莱内之花生长的地方在底绿比斯…	60	80	0	魔法师从不去无谓的地方，你去问问温德索尔骑士长吧！	60	-1	0	见鬼，只有四肢发达头脑简单的骑士才会到处游历！	60	80	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
94	22级 第2个对话 交	0	0	0		0	骑士的使命就是守护——守护心中最重要的事情！	58	80	0	冒险者，你看上去如此坚定，是否也有未完成的使命？	58	-1	0	是的，不管使命有多艰难，我也要努力完成！	0	-1	0	请问温德索尔阁下，你知道底绿比斯在哪里吗？	0	80	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
95	22级 第3个对话 接	0	0	0	NpcSet:FindNpcByTemplateID(58):TalkAroundID(491,0)	0	在暮色森林深处，必须要穿过梦魇之地…	58	-1	0	占据梦魇之地的兽人族会主动攻击人类，非常危险！	58	75	0	放心，我会小心的！	0	80	0	你一定是真正的勇者！	58	80	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
96	22级 第4个对话 交	0	0	0		0	预言没错，底绿比斯的确有辛伯莱内之花，只是只有一株…	0	80	0	辛伯莱内之花…只生长在英雄冢上，永开不败…	60	75	0	“以英雄不灭意志为土壤，此为辛伯莱内”…这是制作解除疫毒药水的最好材料，我也是第一次见到…	60	-1	0	一株就是一位英雄一生的信念，足够了！	60	-1	272		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
97	23级 第1个对话 接	0	0	0	NpcSet:FindNpcByTemplateID(60):TalkAroundID(492,0)	0	王城的光明之塔拥有女神祝福，可以无限放大治疗效果…因此，就算治疗药水只有一瓶，也可以治愈全城染病的居民！	60	80	0	你把药水拿去给教皇那个老家伙吧！他知道应该怎么做	60	-1	0	我累了，现在需要休息一下！	60	80	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
98	23级 第2个对话 交	0	0	0		0	太好了，我的孩子，你拿到了治疗药水！	56	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
99	23级 第3个对话 接	0	0	0	NpcSet:FindNpcByTemplateID(56):TalkAroundID(493,0)	0	感谢你，我的孩子！你拯救了卡米兰德！	56	-1	0	那我们就跟您道别了，康斯坦丁冕下…	0	-1	0	王城东面的战场遗迹，最近有点不太平，希望你们小心…奥拉庇佑！	56	75	0	再见，冕下！	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
100	23级 第4个对话 交	0	0	0		0	很高兴这么快又见到你们，我的孩子！	56	-1	0	但是，出了什么事情吗？	56	80	0	你们看上去如此焦急…	56	-1	0	不知道为什么，我们穿过战场遗迹之后就好像被什么阻拦了，无法前进！	0	80	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
101	24级 第1个对话 接	0	0	0	NpcSet:FindNpcByTemplateID(56):TalkAroundID(494,0)	0	奥拉庇佑，穿过战场遗迹之后就是一片荒漠，除了商队很少有人从那里通过…	56	80	0	不死族围城还有瘟疫，导致最近都没有商队经过…	56	-1	0	所以为什么会被阻拦，我也帮不了你，孩子…	56	75	0	去问问欧若拉法师吧，她也许知道是怎么回事…	56	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
102	24级 第2个对话 交	0	0	0		0	这是结界！王城周围20英里范围都被笼罩在内！	60	80	0	结界？！是谁做的？！ 	0	-1	0	<C=57>我怎么知道！我只知道，这是一个非常大型的魔法结界！	60	80	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
103	24级 第3个对话 接	0	0	0	NpcSet:FindNpcByTemplateID(60):TalkAroundID(495,0)	0	还有之前的黑死病，这会不会有什么联系？如果有…就太可怕了，这是要将王城变成一座死城！	0	80	0	不管目的是什么，只要破坏了结界就能打乱他们的阴谋！每个结界都会有力量最为薄弱的一点，也就是节点！	60	80	0	你再去附近调查一下，杀掉节点主持法阵的祭司，结界自然会破掉！	60	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
104	24级 第4个对话 交	0	0	0		0	这阴谋果然是针对你的，我早就说过你那样做很危险！	60	80	0	不用你管，我自己的事情自己会解决！	52	-1	0	哼！	60	-1	0	你们在说什么？	0	80	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
105	25级 第1个对话 接	0	0	0	NpcSet:FindNpcByTemplateID(60):TalkAroundID(496,0)	0	要破除结界，得找到有空间之力的地方才行…	60	75	0	我用魔法感应了一下，这是一个五重结界，除去你之前破掉的那个，还有四个…	60	-1	0	空间之力强大的地方，植物很难生长…	60	80	0	你去找骑士长问问王城周围还有什么地方寸草不生，那应该就是最适合作为节点的地方！	60	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
106	25级 第2个对话 交	0	0	0		0	我的职责就是守卫王城，确保每个人的安全！	58	80	0	骑士长阁下，我和我的同伴离开王城时受到了阻挡，有人设下结界使人不能通行…	0	80	0	什么？结界？！	58	75	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
107	25级 第3个对话 接	0	0	0	NpcSet:FindNpcByTemplateID(58):TalkAroundID(497,0)	0	亚瑟王前两天出城了，之后就没有任何消息，一定是因为结界！	58	80	0	我现在正要破除这个结界，需要你的帮助…	0	80	0	没问题，我可以提供不违背骑士守则的任何帮助！	58	80	0	你知道王城周围有哪些地方寸草不生吗？	0	80	0	寸草不生…嗯，在王城四角有神迹时代的遗址，一直没有任何植物能够生长，可能是你想要找的地方…	58	75	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
108	25级 第4个对话 交	0	0	0		0	怎么回事，刚刚我好像变成了另一个人，看到了好像是另一个人眼中看到的场景…	0	80	0	我好像看到了黑暗教会的人，还有…阿尔芭…长得很像，可又好像不是…她到底是谁？你们还是要瞒着我么？	0	80	0	一定是她！阿尔芭，你就把有关她的事情告诉<PL=N>吧！	60	80	0	唉…很久以前，我为了得到黑暗教会的消息，把承载着自己负面情绪的那部分灵魂分裂出来，做了一个自己的黑暗面，派她去了黑暗教会	52	-1	0	但是时间长了，她的力量慢慢增加，我失去了对她的控制…而她现在千方百计的要抓住我，只有吞噬了我的灵魂她才能变的完整…	52	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
109	26级 第1个对话 接	0	0	0	NpcSet:FindNpcByTemplateID(60):TalkAroundID(498,0)	0	原来如此，还有…听他们的对话，我看到的那个情景的主人好像在黑暗教会地位很高…	0	80	0	甚至好像是…亚瑟王…这不可能！	0	-1	0	（凝重）这并非不可能…最近亚瑟王的确变得很奇怪，你去问问公主吧！	60	80	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
110	26级 第2个对话 交	0	0	0		0	父亲大人最近确实变得有些不同，有的时候会突然变得情绪暴躁…	55	79	0	有的时候？	0	80	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
111	26级 第3个对话 接	0	0	0	NpcSet:FindNpcByTemplateID(55):TalkAroundID(499,0)	0	这一切都是从打败狮心王之后得到的一个纹章。父亲很喜欢，总是佩戴在身上…	55	80	0	可是，自从父亲大人佩戴了这个纹章就开始变得越来越奇怪，我有时甚至会看到有黑气从纹章里冒出来！	55	79	0	这个纹章一定有古怪！公主陛下，能把纹章给我看一下吗？	0	80	0	我把这个纹章藏在了黎明树海，希望用那里的魔法之风阻止黑气的冒出…	55	104	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
112	26级 第4个对话 交	0	0	0		0	奥拉大陆一直传诵着亚瑟王的伟迹：30年前最强银翼骑士狮心王叛变，那时亚瑟王刚即位不久，却凭着个人的勇武战胜了狮心王…	0	80	0	他是奥拉大陆所有人心中的英雄！这就是那场战役的战利品么…	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
113	27级 第1个对话 接	0	0	0	NpcSet:FindNpcByTemplateID(55):TalkAroundID(500,0)	0	这枚纹章也是父亲最喜欢佩戴的…我有时候却只想销毁它！都是因为这枚纹章，父亲才变得这么奇怪！	55	79	0	可是，现在纹章并没有黑气冒出了…	55	75	0	公主陛下，我恳请您允许我把纹章拿给欧若拉法师看一下，也许她会知道什么…	0	80	0	拿去吧！	55	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
114	27级 第2个对话 交	0	0	0		0	这是，诅咒纹章！	52	-1	0	难道？！	60	-1	0	没错，这就是封印了魔王灵魂的诅咒纹章！看来亚瑟王的灵魂已经被魔王侵蚀了…	52	-1	0	这么说，亚瑟王会成为魔王的傀儡？魔王还是复活了？！	0	80	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
115	27级 第3个对话 接	0	0	0	NpcSet:FindNpcByTemplateID(60):TalkAroundID(501,0)	0	那王城的黑死病和这结界，都是亚瑟王、不、是魔王所为了?!	60	80	0	他们搞出那么大的动作，恐怕…已经吸收了不少怨灵之力了！	60	-1	0	只希望魔王力量没有恢复多少…	60	80	0	所以，现在最紧急的就是破坏掉这个结界，阻止怨灵之力的汇集！	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
116	27级 第4个对话 交	0	0	0		0	现在结界还剩两重…	60	80	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
